tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank1,longtermfuelbank1,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate,vin
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6951c530-63ee-4053-b472-3931a82d28df,47.64284501,-122.1311324,-255,2018-03-14T00:00:57.2974630Z,115,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,569b91a7-9ca4-425b-9053-7feb0706986b,47.64285226,-122.1312693,5,2018-03-14T00:00:58.3436350Z,116,10,0,5,14,1222,0,-7,380,16,,38,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c34935b8-2d68-44c8-b7fa-a47d1184a943,47.64285226,-122.1312693,-255,2018-03-14T00:00:58.3722100Z,117,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b0c987b9-8ef1-43b4-b085-db7588467352,47.64285709,-122.1314064,-255,2018-03-14T00:00:59.3584510Z,119,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,97d9a22a-8595-4bef-bbed-d88d436b1d1b,47.64285709,-122.1314064,-255,2018-03-14T00:00:59.3270250Z,118,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6df3874-0cf3-4e1a-a9ca-f6670b555550,47.64285906,-122.1315324,-255,2018-03-14T00:01:00.2970330Z,120,-255,5,-255,4,-7,12,-6,0,382,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4531b2fc-c5f4-44a9-a482-83240a2f59a6,47.64285906,-122.1315324,-255,2018-03-14T00:01:00.3104630Z,121,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b23bf49e-73ae-48ad-a0b8-a5edeaf7d119,47.64285962,-122.1316355,-255,2018-03-14T00:01:01.3647850Z,123,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4d2769e9-bf2a-4643-b6d4-6a83bc227899,47.64285962,-122.1316355,-255,2018-03-14T00:01:01.3335990Z,122,-255,-255,10,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1328aecf-f1e4-4095-a84c-228ed27245d5,47.64286192,-122.1317125,-255,2018-03-14T00:01:02.3563640Z,125,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,792ef3fa-b274-4a19-8d8d-56b3460d9b6a,47.64286192,-122.1317125,6,2018-03-14T00:01:02.3298340Z,124,10,0,8,20,715,3,-7,384,18,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e41e84ff-66dd-441b-91da-f27ee3b38553,47.64286366,-122.1317919,-255,2018-03-14T00:01:04.1829900Z,126,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d2986b36-f2fc-4511-809c-2a59d6037b71,47.64286366,-122.1317919,-255,2018-03-14T00:01:04.2089270Z,127,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,704853d7-6d98-4a5b-a5c4-fd41c4fa3d16,47.64286651,-122.1318596,-255,2018-03-14T00:01:10.1875180Z,128,-255,6,10,5,-2,17,-1,0,390,,17,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,189e29fe-9e4f-46bf-8311-de524c83083c,47.64286651,-122.1318596,-255,2018-03-14T00:01:10.2141230Z,129,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5cfb41f8-1230-46e2-884a-63b968e411cd,47.64285748,-122.1319334,-255,2018-03-14T00:01:18.2121190Z,131,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c95ff585-27d3-497f-b04a-f1a8d8830f90,47.64285748,-122.1319334,7,2018-03-14T00:01:18.1861800Z,130,-255,10,10,21,-4,6,5,400,19,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0fd7bced-2817-4f95-921e-485f89276c6b,47.64284462,-122.1319982,-255,2018-03-14T00:01:21.2272740Z,133,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4098f5cb-85eb-4671-9884-e0dad02b5b01,47.64284462,-122.1319982,5,2018-03-14T00:01:21.2015730Z,132,10,0,6,16,735,6,-2,402,16,,4,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3683b153-d2f7-49d9-b5ee-6dc153e7c443,47.64288598,-122.1320485,-255,2018-03-14T00:01:30.2642750Z,135,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fe7c7a80-765d-42c1-a5bd-a9aae7d4d046,47.64288598,-122.1320485,-255,2018-03-14T00:01:30.2389460Z,134,10,5,10,6,-6,17,3,0,411,,17,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f2282b8-4e4e-4ee8-92b8-76a10e6417f4,47.64294989,-122.1320538,-255,2018-03-14T00:01:32.2361480Z,137,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,63c6a950-ea03-4bc4-ba6e-8292a3fd5e0f,47.64294989,-122.1320538,5,2018-03-14T00:01:32.2111340Z,136,10,0,7,17,709,0,-6,413,16,,10,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,41520bd3-2cdb-4c55-8a81-09a5c88014bc,47.64300876,-122.1320578,5,2018-03-14T00:01:35.2056240Z,138,10,0,6,17,718,2,-2,416,16,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4c7656e5-749f-45df-8151-888dbec8197c,47.64300876,-122.1320578,-255,2018-03-14T00:01:35.2309390Z,139,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dfd4d85b-e292-4880-917d-8f19860796af,47.64307778,-122.1320685,34,2018-03-14T00:01:38.2169180Z,140,-255,20,10,49,-4,2,-3,420,35,,15,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,14685743-9f79-4bd3-9051-22d59255dc3a,47.64307778,-122.1320685,-255,2018-03-14T00:01:38.2419130Z,141,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,afb52961-df26-4cf7-ac30-9b5597ba43aa,47.64316029,-122.1320611,-255,2018-03-14T00:01:40.3473620Z,143,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5aca4300-b91c-42c0-9763-9b481dd0c22f,47.64316029,-122.1320611,45,2018-03-14T00:01:40.3198660Z,142,-255,25,10,38,-4,50,-3,0,421,,33,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,39d1916e-57c2-4cf8-ba98-033fa0efc2db,47.64322623,-122.1320508,-255,2018-03-14T00:01:41.3611210Z,145,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1ee20779-cf7d-4c50-bdac-44ca6209f4a5,47.64322623,-122.1320508,-255,2018-03-14T00:01:41.3327600Z,144,10,0,24,55,2006,0,-4,422,37,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,979b033a-608a-47ff-81a2-7316a636cd7f,47.64330211,-122.1320499,-255,2018-03-14T00:01:42.3118800Z,146,-255,22,10,33,-4,40,0,0,424,,35,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2c173078-6c66-484f-a85a-8288a643f29d,47.64330211,-122.1320499,-255,2018-03-14T00:01:42.3477710Z,147,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c61b30b4-9550-4f14-ab62-725e4f8b8353,47.64339212,-122.1320484,3,2018-03-14T00:01:43.3386820Z,148,-255,-255,-255,-255,-255,-255,-255,-255,14,,45,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,00c0e764-6506-4c5b-994f-674016b4fe63,47.64339212,-122.1320484,-255,2018-03-14T00:01:43.3662540Z,149,-255,-255,-255,9,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,99748bcd-712b-4a27-8306-0e59c39dfd11,47.64349166,-122.1320439,-255,2018-03-14T00:01:44.2873820Z,151,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,500f06c0-7972-4d09-bd88-66b025d407c4,47.64349166,-122.1320439,-255,2018-03-14T00:01:44.2766750Z,150,10,0,7,-255,1321,-5,-4,425,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3d4094e2-a1fc-450e-ae18-6252a1c646f5,47.643607,-122.1320413,-255,2018-03-14T00:01:45.3548240Z,153,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f29d3236-05f9-4996-85c4-7a8ffcbd058b,47.643607,-122.1320413,-255,2018-03-14T00:01:45.3289260Z,152,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4c6d4ee4-4f6f-4dbd-be66-c72392f5652e,47.64372169,-122.1320403,-255,2018-03-14T00:01:46.3271240Z,154,-255,10,10,4,-5,16,-6,0,428,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3cb6b4e2-f5bf-4384-846c-b648385e3cfd,47.64372169,-122.1320403,-255,2018-03-14T00:01:46.3606770Z,155,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,417cecac-64aa-46e6-822a-05c05e524131,47.64384446,-122.1320432,8,2018-03-14T00:01:47.3211980Z,156,-255,0,-255,23,-255,0,-5,429,21,,45,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,01ca703d-e9cb-4a1c-9649-7a959aba7826,47.64384446,-122.1320432,-255,2018-03-14T00:01:47.3468940Z,157,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1bb864b8-5e39-4f09-8038-0a61ae5242ca,47.64397433,-122.1320442,-255,2018-03-14T00:01:48.2552040Z,158,10,-255,10,-255,1235,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,469be5a7-0d54-4b76-8d96-e36cac383b73,47.64397433,-122.1320442,-255,2018-03-14T00:01:48.2621390Z,159,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f8f8c22-0a8c-432e-bf25-66e4e0fb54d9,47.64410271,-122.1320456,-255,2018-03-14T00:01:49.3519160Z,161,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,26f0cd25-9e17-4578-8e40-ffc85f25971b,47.64410271,-122.1320456,-255,2018-03-14T00:01:49.3227230Z,160,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7e010bd3-fca0-4d61-88eb-55e10b08245c,47.6442394,-122.1320467,-255,2018-03-14T00:01:50.3571710Z,163,-255,-255,-255,-255,-255,-255,0,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,38f50c1e-a312-4ba1-b5cd-4025173c1f56,47.6442394,-122.1320467,-255,2018-03-14T00:01:50.3268040Z,162,-255,-255,-255,5,-255,15,-255,0,432,,16,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,576e81cc-8a9e-4dec-bfa4-ed3156e248d0,47.6443752,-122.132048,-255,2018-03-14T00:01:51.3561200Z,165,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d15dfd87-ddce-46de-a413-287281776e09,47.6443752,-122.132048,-255,2018-03-14T00:01:51.3257510Z,164,-255,5,10,-255,-6,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8e30c718-1478-4ab5-972d-584f5748010b,47.6445086,-122.1320511,-255,2018-03-14T00:01:52.3371730Z,167,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e67c535e-96de-45bc-b986-4c3f2fc17ec5,47.6445086,-122.1320511,4,2018-03-14T00:01:52.3106940Z,166,-255,0,-255,12,-255,0,-255,434,14,,38,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,295ac455-ce0d-4a12-9627-02f61de11c3f,47.64463341,-122.1320542,-255,2018-03-14T00:01:53.3396920Z,168,10,-255,5,-255,1040,-255,-6,-255,-255,,15,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,dff631f5-dd8a-4005-affd-763a93ac3120,47.64463341,-122.1320542,-255,2018-03-14T00:01:53.3677390Z,169,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7cf4536f-98b1-4cdc-8a3b-8b8cc4ef62b7,47.6447444,-122.1320608,-255,2018-03-14T00:01:54.2733660Z,170,-255,0,5,5,1080,2,-6,436,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8a37a53b-9212-47f5-b4e0-e824fcb3f0fe,47.6447444,-122.1320608,-255,2018-03-14T00:01:54.2844440Z,171,10,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d2743bd9-960b-46ee-a8f7-895418f5a115,47.64484895,-122.1320585,-255,2018-03-14T00:01:55.3088580Z,172,-255,4,-255,4,-255,13,1,0,437,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b467ce45-edeb-4c1b-a1b5-95a3dd046d90,47.64484895,-122.1320585,-255,2018-03-14T00:01:55.3348620Z,173,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e18c3a72-9c3b-42a5-b19c-20bd880d8423,47.64495565,-122.1320635,-255,2018-03-14T00:01:56.3233880Z,174,-255,-255,10,-255,-6,-255,-255,-255,-255,,28,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,37ebf556-dba9-46a5-a0ed-7c66eefa6eec,47.64495565,-122.1320635,-255,2018-03-14T00:01:56.3523080Z,175,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,aac82aa3-4b18-4724-9a28-d4e17c760ae3,47.64506075,-122.1320664,-255,2018-03-14T00:01:57.3144260Z,177,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,511a195d-19e7-41ae-b47e-4459631f4b45,47.64506075,-122.1320664,4,2018-03-14T00:01:57.2845860Z,176,10,0,4,13,958,-3,-6,439,15,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8495c8f8-b468-489f-970b-8c1243663300,47.64515567,-122.1320672,-255,2018-03-14T00:01:58.3415660Z,179,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,54364bc4-9ce8-4041-aa86-7a69cb45ee08,47.64515567,-122.1320672,-255,2018-03-14T00:01:58.3168780Z,178,-255,4,10,4,-6,12,-3,0,440,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,62af38fd-96cd-436a-8c90-35e68f7eea8e,47.64524755,-122.1320615,6,2018-03-14T00:01:59.3581930Z,180,-255,0,5,18,-255,0,-6,441,17,,24,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,520b376c-d7c1-401d-a167-5389b8100e95,47.64524755,-122.1320615,-255,2018-03-14T00:01:59.3845550Z,181,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,79c86dd6-b5be-45a5-ace4-966252134dd4,47.6453395,-122.1320698,-255,2018-03-14T00:02:00.2913190Z,182,10,-255,-255,-255,957,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0ea69152-24ff-4b5d-9269-96f7abc9921e,47.6453395,-122.1320698,-255,2018-03-14T00:02:00.3029360Z,183,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7e9096aa-7b0f-4b01-860c-beba2cae65c6,47.64541125,-122.1320501,-255,2018-03-14T00:02:01.3382020Z,184,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c169f82c-f3a9-429d-9573-151f8f84e33d,47.64541125,-122.1320501,-255,2018-03-14T00:02:01.3668250Z,185,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ab23cb35-1eef-4b5f-9d1a-a22fdf7bb9fb,47.64546941,-122.1320347,-255,2018-03-14T00:02:02.3534540Z,187,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,46437252-a5cb-4b23-a61e-28b2cce6f527,47.64546941,-122.1320347,-255,2018-03-14T00:02:02.3273750Z,186,-255,4,10,4,-6,12,3,0,444,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,18d93d87-0fe5-4717-96df-4ef9b53ee7a9,47.64551447,-122.132025,5,2018-03-14T00:02:04.2368030Z,188,10,0,7,18,716,3,-6,445,18,,11,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d527b104-1d17-4686-827e-1d94feea1e00,47.64551447,-122.132025,-255,2018-03-14T00:02:04.2646250Z,189,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f42bfd3d-3016-4341-b553-14e439cfdef1,47.64541181,-122.1321099,-255,2018-03-14T00:02:06.2377840Z,191,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cb77a80e-5f0b-4bf7-8519-490e30ef5f9a,47.64541181,-122.1321099,-255,2018-03-14T00:02:06.2117870Z,190,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7d7390d5-a81b-4e05-9f6a-94f6fdeca377,47.64541271,-122.1321119,-255,2018-03-14T00:02:07.1946870Z,192,-255,-255,-255,5,-255,17,-255,0,449,,17,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8045a36d-62e2-408f-8ebc-29f1fd9eda10,47.64541271,-122.1321119,-255,2018-03-14T00:02:07.2194770Z,193,-255,-255,-255,-255,-255,-255,3,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0586f318-e581-47e5-aac8-cb81d326ceb0,47.64540603,-122.1321436,-255,2018-03-14T00:02:11.1655430Z,195,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9f48bc00-904f-4215-a885-9c37867e846a,47.64540603,-122.1321436,5,2018-03-14T00:02:11.1587860Z,194,10,0,6,16,710,0,-2,452,16,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f57c7557-386e-4f17-bfa1-9acc21837820,47.64536191,-122.1321965,-255,2018-03-14T00:02:15.2058260Z,196,-255,6,10,5,-2,16,3,0,453,,16,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6e4c1b6d-6369-4afa-bb9e-66c50dbfbe3c,47.64536191,-122.1321965,-255,2018-03-14T00:02:15.2338480Z,197,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a4eec14b-c434-44eb-8424-6fde786b7626,47.64530108,-122.1322328,0,2018-03-14T00:02:49.2387330Z,198,487,0,16,6,488,11,16,688,-2,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,42efa69a-0605-47fc-a488-f7ac49aa332e,47.64530108,-122.1322328,-255,2018-03-14T00:02:49.2663490Z,199,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ffee283e-d5a7-4480-a71a-b1400198335c,47.6452581,-122.1322625,-255,2018-03-14T00:03:23.2248560Z,201,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a128b5a3-f0da-42ad-8fc4-e34a95fa0f3b,47.6452581,-122.1322625,0,2018-03-14T00:03:23.1983960Z,200,525,1,21,15,525,11,25,689,-2,,0,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,71aa15ad-3068-450f-8afa-69a311d47c8e,47.6453162,-122.1322578,0,2018-03-14T00:03:26.3240220Z,202,527,19,36,25,528,11,-255,2097,-4,,-2,"CAN ERROR

>"
